Date,Temp,EC,Turbidity,AlignDate,AlignCheck
2055-03-04 01:28:00,17.06,0.0,2122.5,2023-03-01 12:07:00,True
2055-03-04 01:48:00,17.19,0.0,2098.75,2023-03-01 12:27:00,True
2055-03-04 02:09:00,17.38,0.0,2128.0,2023-03-01 12:48:00,
2055-03-04 02:29:00,17.56,0.0,2126.75,2023-03-01 13:08:00,True
2055-03-04 02:50:00,17.75,0.0,2131.75,2023-03-01 13:29:00,True
2055-03-04 03:10:00,18.06,0.0,2127.5,2023-03-01 13:49:00,True
2055-03-04 03:31:00,18.19,0.0,2118.5,2023-03-01 14:10:00,
2055-03-04 03:52:00,18.38,0.0,2101.75,2023-03-01 14:31:00,
2055-03-04 04:12:00,18.44,0.0,2073.25,2023-03-01 14:51:00,True
2055-03-04 04:33:00,18.44,0.0,2083.5,2023-03-01 15:12:00,
2055-03-04 04:53:00,18.75,0.0,2073.5,2023-03-01 15:32:00,True
2055-03-04 05:14:00,18.88,0.0,2069.25,2023-03-01 15:53:00,
2055-03-04 05:34:00,18.88,0.0,2067.5,2023-03-01 16:13:00,
2055-03-04 05:55:00,18.88,0.0,2066.75,2023-03-01 16:34:00,
2055-03-04 06:15:00,18.81,0.0,2068.25,2023-03-01 16:54:00,
2055-03-04 06:36:00,18.75,0.0,2077.25,2023-03-01 17:15:00,
2055-03-04 06:56:00,18.69,0.0,2087.5,2023-03-01 17:35:00,
2055-03-04 07:17:00,18.69,0.0,2091.0,2023-03-01 17:56:00,
2055-03-04 07:37:00,18.56,0.0,2091.5,2023-03-01 18:16:00,True
2055-03-04 07:58:00,18.5,0.0,2095.75,2023-03-01 18:37:00,True
2055-03-04 08:18:00,18.44,0.0,2091.25,2023-03-01 18:57:00,True
2055-03-04 08:39:00,18.38,0.0,2081.5,2023-03-01 19:18:00,True
2055-03-04 08:59:00,18.25,0.0,2047.0,2023-03-01 19:38:00,True
2055-03-04 09:20:00,18.19,0.0,2018.0,2023-03-01 19:59:00,
2055-03-04 09:40:00,18.25,0.0,1993.75,2023-03-01 20:19:00,True
2055-03-04 10:01:00,18.12,0.0,1996.0,2023-03-01 20:40:00,True
2055-03-04 10:21:00,18.12,0.0,1979.5,2023-03-01 21:00:00,True
2055-03-04 10:42:00,18.06,0.0,1980.75,2023-03-01 21:21:00,True
2055-03-04 11:02:00,17.94,0.0,1973.75,2023-03-01 21:41:00,True
2055-03-04 11:23:00,17.75,0.0,1989.5,2023-03-01 22:02:00,
2055-03-04 11:43:00,17.69,0.0,1991.5,2023-03-01 22:22:00,True
2055-03-04 12:04:00,17.75,0.0,1969.25,2023-03-01 22:43:00,True
2055-03-04 12:24:00,17.56,0.0,1992.5,2023-03-01 23:03:00,True
2055-03-04 12:45:00,17.44,0.0,1994.25,2023-03-01 23:24:00,
2055-03-04 13:05:00,17.31,0.0,1978.75,2023-03-01 23:44:00,True
2055-03-04 13:26:00,17.25,0.0,2001.25,2023-03-02 00:05:00,True
2055-03-04 13:46:00,17.19,0.0,2004.5,2023-03-02 00:25:00,True
2055-03-04 14:07:00,17.25,0.0,2011.75,2023-03-02 00:46:00,
2055-03-04 14:27:00,17.12,0.0,2029.75,2023-03-02 01:06:00,True
2055-03-04 14:48:00,17.0,0.0,2021.75,2023-03-02 01:27:00,
2055-03-04 15:08:00,17.06,0.0,2039.25,2023-03-02 01:47:00,
2055-03-04 15:29:00,16.94,0.0,2046.75,2023-03-02 02:08:00,
2055-03-04 15:49:00,16.75,0.0,2053.75,2023-03-02 02:28:00,True
2055-03-04 16:10:00,16.81,0.0,2070.5,2023-03-02 02:49:00,
2055-03-04 16:30:00,16.62,0.0,2065.75,2023-03-02 03:09:00,True
2055-03-04 16:51:00,16.75,0.0,2064.0,2023-03-02 03:30:00,
2055-03-04 17:11:00,16.69,0.0,2068.5,2023-03-02 03:50:00,
2055-03-04 17:32:00,16.5,0.0,2070.5,2023-03-02 04:11:00,
2055-03-04 17:52:00,16.56,0.0,2087.75,2023-03-02 04:31:00,True
2055-03-04 18:12:00,16.5,0.0,2084.75,2023-03-02 04:51:00,True
2055-03-04 18:33:00,16.38,0.0,2083.0,2023-03-02 05:12:00,
2055-03-04 18:53:00,16.38,0.0,2075.25,2023-03-02 05:32:00,True
2055-03-04 19:14:00,16.31,0.0,2077.25,2023-03-02 05:53:00,True
2055-03-04 19:34:00,16.31,0.0,2065.25,2023-03-02 06:13:00,True
2055-03-04 19:55:00,16.19,0.0,2080.25,2023-03-02 06:34:00,True
2055-03-04 20:15:00,16.12,0.0,2061.25,2023-03-02 06:54:00,True
2055-03-04 20:36:00,16.12,0.0,2067.25,2023-03-02 07:15:00,True
2055-03-04 20:56:00,16.06,0.0,2070.0,2023-03-02 07:35:00,True
2055-03-04 21:17:00,16.0,0.0,2073.5,2023-03-02 07:56:00,True
2055-03-04 21:37:00,15.81,0.0,2096.75,2023-03-02 08:16:00,True
2055-03-04 21:58:00,15.94,0.0,2105.0,2023-03-02 08:37:00,
2055-03-04 22:18:00,15.94,0.0,2112.0,2023-03-02 08:57:00,True
2055-03-04 22:39:00,15.88,0.0,2144.5,2023-03-02 09:18:00,True
2055-03-04 22:59:00,15.94,0.0,2148.25,2023-03-02 09:38:00,True
2055-03-04 23:20:00,15.88,0.0,2154.0,2023-03-02 09:59:00,True
2055-03-04 23:40:00,15.94,0.0,2164.75,2023-03-02 10:19:00,True
2055-03-05 00:01:00,16.19,0.0,2152.5,2023-03-02 10:40:00,True
2055-03-05 00:21:00,16.25,0.0,2152.75,2023-03-02 11:00:00,True
2055-03-05 00:42:00,16.25,0.0,2160.75,2023-03-02 11:21:00,True
2055-03-05 01:02:00,16.44,0.0,2161.75,2023-03-02 11:41:00,True
2055-03-05 01:23:00,16.56,0.0,2152.75,2023-03-02 12:02:00,True
2055-03-05 01:44:00,16.62,0.0,2151.0,2023-03-02 12:23:00,True
2055-03-05 02:04:00,16.81,0.0,2151.75,2023-03-02 12:43:00,True
2055-03-05 02:25:00,16.94,0.0,2151.25,2023-03-02 13:04:00,
2055-03-05 02:45:00,17.12,0.0,2155.0,2023-03-02 13:24:00,True
2055-03-05 03:06:00,17.38,0.0,2149.25,2023-03-02 13:45:00,
2055-03-05 03:26:00,17.38,0.0,2149.75,2023-03-02 14:05:00,True
2055-03-05 03:47:00,17.56,0.0,2148.0,2023-03-02 14:26:00,True
2055-03-05 04:07:00,17.56,0.0,2148.25,2023-03-02 14:46:00,True
2055-03-05 04:28:00,17.75,0.0,2145.75,2023-03-02 15:07:00,True
2055-03-05 04:48:00,17.81,0.0,2146.75,2023-03-02 15:27:00,True
2055-03-05 05:09:00,17.88,0.0,2145.0,2023-03-02 15:48:00,True
2055-03-05 05:29:00,17.81,0.0,2138.25,2023-03-02 16:08:00,True
2055-03-05 05:50:00,17.75,0.0,2132.25,2023-03-02 16:29:00,
2055-03-05 06:10:00,17.75,0.0,2127.25,2023-03-02 16:49:00,
2055-03-05 06:31:00,17.69,0.0,2114.25,2023-03-02 17:10:00,True
2055-03-05 06:51:00,17.56,0.0,2115.75,2023-03-02 17:30:00,True
2055-03-05 07:12:00,17.44,0.0,2101.75,2023-03-02 17:51:00,
2055-03-05 07:32:00,17.38,0.0,2105.75,2023-03-02 18:11:00,True
2055-03-05 07:53:00,17.19,0.0,2102.5,2023-03-02 18:32:00,True
2055-03-05 08:13:00,17.0,0.0,2097.75,2023-03-02 18:52:00,True
2055-03-05 08:34:00,16.81,0.0,2095.0,2023-03-02 19:13:00,True
2055-03-05 08:54:00,16.75,0.0,2091.0,2023-03-02 19:33:00,True
2055-03-05 09:15:00,16.81,0.0,2087.5,2023-03-02 19:54:00,True
2055-03-05 09:35:00,16.62,0.0,2086.75,2023-03-02 20:14:00,True
2055-03-05 09:56:00,16.69,0.0,2086.75,2023-03-02 20:35:00,
2055-03-05 10:16:00,16.5,0.0,2082.0,2023-03-02 20:55:00,True
2055-03-05 10:37:00,16.56,0.0,2080.5,2023-03-02 21:16:00,
2055-03-05 10:57:00,16.5,0.0,2078.25,2023-03-02 21:36:00,
2055-03-05 11:18:00,16.44,0.0,2073.25,2023-03-02 21:57:00,
2055-03-05 11:38:00,16.19,0.0,2068.5,2023-03-02 22:17:00,True
2055-03-05 11:59:00,16.25,0.0,2065.75,2023-03-02 22:38:00,
2055-03-05 12:19:00,16.06,0.0,2062.75,2023-03-02 22:58:00,
2055-03-05 12:40:00,16.0,0.0,2060.0,2023-03-02 23:19:00,
2055-03-05 13:00:00,16.06,0.0,2053.25,2023-03-02 23:39:00,True
2055-03-05 13:20:00,15.94,0.0,2047.5,2023-03-02 23:59:00,True
2055-03-05 13:41:00,15.88,0.0,2043.0,2023-03-03 00:20:00,True
2055-03-05 14:01:00,15.81,0.0,2038.75,2023-03-03 00:40:00,True
2055-03-05 14:22:00,15.75,0.0,2035.25,2023-03-03 01:01:00,
2055-03-05 14:42:00,15.56,0.0,2034.0,2023-03-03 01:21:00,True
2055-03-05 15:03:00,15.62,0.0,2031.25,2023-03-03 01:42:00,
2055-03-05 15:23:00,15.38,0.0,2030.0,2023-03-03 02:02:00,True
2055-03-05 15:44:00,15.38,0.0,2027.25,2023-03-03 02:23:00,
2055-03-05 16:04:00,15.25,0.0,2026.0,2023-03-03 02:43:00,True
2055-03-05 16:25:00,15.25,0.0,2025.0,2023-03-03 03:04:00,
2055-03-05 16:45:00,15.19,0.0,2025.75,2023-03-03 03:24:00,True
2055-03-05 17:05:00,14.88,0.0,2022.0,2023-03-03 03:44:00,True
2055-03-05 17:26:00,15.06,0.0,2020.5,2023-03-03 04:05:00,True
2055-03-05 17:46:00,14.88,0.0,2021.25,2023-03-03 04:25:00,True
2055-03-05 18:07:00,14.81,0.0,2017.25,2023-03-03 04:46:00,
2055-03-05 18:27:00,14.69,0.0,2013.75,2023-03-03 05:06:00,True
2055-03-05 18:48:00,14.62,0.0,2014.5,2023-03-03 05:27:00,
2055-03-05 19:08:00,14.56,0.0,2014.25,2023-03-03 05:47:00,True
2055-03-05 19:28:00,14.56,0.0,2018.0,2023-03-03 06:07:00,True
2055-03-05 19:49:00,14.56,0.0,2024.0,2023-03-03 06:28:00,True
2055-03-05 20:09:00,14.44,0.0,2028.75,2023-03-03 06:48:00,True
2055-03-05 20:30:00,14.38,0.0,2033.75,2023-03-03 07:09:00,
2055-03-05 20:50:00,14.25,0.0,2042.75,2023-03-03 07:29:00,True
2055-03-05 21:11:00,14.38,0.0,2050.75,2023-03-03 07:50:00,
2055-03-05 21:31:00,14.31,0.0,2059.75,2023-03-03 08:10:00,
2055-03-05 21:52:00,14.44,0.0,2069.5,2023-03-03 08:31:00,
2055-03-05 22:12:00,14.31,0.0,2077.75,2023-03-03 08:51:00,True
2055-03-05 22:33:00,14.38,0.0,2083.75,2023-03-03 09:12:00,
2055-03-05 22:53:00,14.38,0.0,2090.25,2023-03-03 09:32:00,True
2055-03-05 23:14:00,14.38,0.0,2099.5,2023-03-03 09:53:00,
2055-03-05 23:34:00,14.44,0.0,2112.5,2023-03-03 10:13:00,True
2055-03-05 23:55:00,14.56,0.0,2120.5,2023-03-03 10:34:00,
2055-03-06 00:15:00,14.62,0.0,2129.0,2023-03-03 10:54:00,True
2055-03-06 00:36:00,14.81,0.0,2140.75,2023-03-03 11:15:00,
2055-03-06 00:56:00,14.88,0.0,2152.0,2023-03-03 11:35:00,True
2055-03-06 01:17:00,14.94,0.0,2163.0,2023-03-03 11:56:00,
2055-03-06 01:37:00,15.31,0.0,2168.25,2023-03-03 12:16:00,True
2055-03-06 01:58:00,15.44,0.0,2175.25,2023-03-03 12:37:00,
2055-03-06 02:18:00,15.75,0.0,2179.5,2023-03-03 12:57:00,True
2055-03-06 02:39:00,16.0,0.0,2183.75,2023-03-03 13:18:00,True
2055-03-06 02:59:00,16.19,0.0,2190.0,2023-03-03 13:38:00,True
2055-03-06 03:20:00,16.38,0.0,2191.5,2023-03-03 13:59:00,
2055-03-06 03:40:00,17.0,0.0,2190.25,2023-03-03 14:19:00,True
2055-03-06 04:01:00,17.06,0.0,2186.0,2023-03-03 14:40:00,True
2055-03-06 04:22:00,16.94,0.0,2185.0,2023-03-03 15:01:00,
2055-03-06 04:42:00,17.12,0.0,2184.75,2023-03-03 15:21:00,True
2055-03-06 05:03:00,17.12,0.0,2181.0,2023-03-03 15:42:00,
2055-03-06 05:23:00,17.12,0.0,2176.5,2023-03-03 16:02:00,
2055-03-06 05:44:00,17.12,0.0,2170.75,2023-03-03 16:23:00,True
2055-03-06 06:04:00,17.12,0.0,2165.5,2023-03-03 16:43:00,True
2055-03-06 06:25:00,17.12,0.0,2162.5,2023-03-03 17:04:00,
2055-03-06 06:45:00,17.0,0.0,2154.25,2023-03-03 17:24:00,True
2055-03-06 07:06:00,16.88,0.0,2145.5,2023-03-03 17:45:00,
2055-03-06 07:26:00,16.94,0.0,2135.5,2023-03-03 18:05:00,
2055-03-06 07:47:00,17.0,0.0,2126.5,2023-03-03 18:26:00,
2055-03-06 08:07:00,16.88,0.0,2115.5,2023-03-03 18:46:00,True
2055-03-06 08:28:00,16.81,0.0,2109.0,2023-03-03 19:07:00,
2055-03-06 08:48:00,16.69,0.0,2104.25,2023-03-03 19:27:00,True
2055-03-06 09:09:00,16.5,0.0,2097.5,2023-03-03 19:48:00,
2055-03-06 09:29:00,16.62,0.0,2091.75,2023-03-03 20:08:00,True
2055-03-06 09:50:00,16.5,0.0,2087.25,2023-03-03 20:29:00,
2055-03-06 10:10:00,16.38,0.0,2082.75,2023-03-03 20:49:00,True
2055-03-06 10:30:00,16.44,0.0,2080.75,2023-03-03 21:09:00,True
2055-03-06 10:51:00,16.38,0.0,2073.0,2023-03-03 21:30:00,True
2055-03-06 11:11:00,16.25,0.0,2072.0,2023-03-03 21:50:00,True
2055-03-06 11:32:00,16.25,0.0,2069.5,2023-03-03 22:11:00,True
2055-03-06 11:52:00,16.25,0.0,2062.5,2023-03-03 22:31:00,True
2055-03-06 12:13:00,16.31,0.0,2061.25,2023-03-03 22:52:00,
2055-03-06 12:33:00,16.19,0.0,2060.25,2023-03-03 23:12:00,True
2055-03-06 12:54:00,16.06,0.0,2059.5,2023-03-03 23:33:00,
2055-03-06 13:14:00,15.94,0.0,2056.5,2023-03-03 23:53:00,True
2055-03-06 13:35:00,15.81,0.0,2053.5,2023-03-04 00:14:00,
2055-03-06 13:55:00,15.81,0.0,2046.75,2023-03-04 00:34:00,True
2055-03-06 14:16:00,15.75,0.0,2040.75,2023-03-04 00:55:00,
2055-03-06 14:36:00,15.62,0.0,2043.75,2023-03-04 01:15:00,True
2055-03-06 14:56:00,15.62,0.0,2042.25,2023-03-04 01:35:00,True
2055-03-06 15:17:00,15.56,0.0,2040.25,2023-03-04 01:56:00,True
2055-03-06 15:37:00,15.44,0.0,2044.5,2023-03-04 02:16:00,True
2055-03-06 15:58:00,15.38,0.0,2046.25,2023-03-04 02:37:00,
2055-03-06 16:18:00,15.31,0.0,2045.0,2023-03-04 02:57:00,True
2055-03-06 16:39:00,15.38,0.0,2047.75,2023-03-04 03:18:00,
2055-03-06 16:59:00,15.25,0.0,2046.5,2023-03-04 03:38:00,True
2055-03-06 17:20:00,15.19,0.0,2040.75,2023-03-04 03:59:00,
2055-03-06 17:40:00,15.06,0.0,2041.75,2023-03-04 04:19:00,True
2055-03-06 18:01:00,15.06,0.0,2041.25,2023-03-04 04:40:00,
2055-03-06 18:21:00,15.06,0.0,2047.75,2023-03-04 05:00:00,True
2055-03-06 18:41:00,15.0,0.0,2054.25,2023-03-04 05:20:00,True
2055-03-06 19:02:00,15.0,0.0,2058.75,2023-03-04 05:41:00,True
2055-03-06 19:22:00,15.0,0.0,2059.5,2023-03-04 06:01:00,True
2055-03-06 19:43:00,14.88,0.0,2058.0,2023-03-04 06:22:00,True
2055-03-06 20:03:00,14.81,0.0,2059.75,2023-03-04 06:42:00,True
2055-03-06 20:24:00,14.81,0.0,2063.75,2023-03-04 07:03:00,
2055-03-06 20:44:00,14.81,0.0,2067.5,2023-03-04 07:23:00,True
2055-03-06 21:05:00,14.81,0.0,2074.75,2023-03-04 07:44:00,
2055-03-06 21:25:00,14.69,0.0,2080.5,2023-03-04 08:04:00,True
2055-03-06 21:46:00,14.81,0.0,2089.5,2023-03-04 08:25:00,
2055-03-06 22:06:00,14.81,0.0,2097.5,2023-03-04 08:45:00,True
2055-03-06 22:27:00,14.69,0.0,2101.25,2023-03-04 09:06:00,
2055-03-06 22:47:00,14.88,0.0,2113.0,2023-03-04 09:26:00,True
2055-03-06 23:08:00,14.94,0.0,2132.75,2023-03-04 09:47:00,
2055-03-06 23:28:00,15.0,0.0,2141.5,2023-03-04 10:07:00,True
2055-03-06 23:49:00,15.12,0.0,2166.5,2023-03-04 10:28:00,True
2055-03-07 00:09:00,15.25,0.0,2176.0,2023-03-04 10:48:00,True
2055-03-07 00:30:00,15.44,0.0,2192.0,2023-03-04 11:09:00,
2055-03-07 00:50:00,15.69,0.0,2217.75,2023-03-04 11:29:00,True
2055-03-07 01:11:00,15.94,0.0,2195.25,2023-03-04 11:50:00,True
2055-03-07 01:31:00,16.06,0.0,2188.5,2023-03-04 12:10:00,
2055-03-07 01:52:00,16.38,0.0,2187.25,2023-03-04 12:31:00,True
2055-03-07 02:12:00,16.56,0.0,2183.5,2023-03-04 12:51:00,True
2055-03-07 02:33:00,16.81,0.0,2182.0,2023-03-04 13:12:00,True
2055-03-07 02:53:00,16.88,0.0,2183.0,2023-03-04 13:32:00,True
2055-03-07 03:14:00,17.19,0.0,2188.0,2023-03-04 13:53:00,True
2055-03-07 03:34:00,17.31,0.0,2188.0,2023-03-04 14:13:00,True
2055-03-07 03:55:00,17.31,0.0,2181.75,2023-03-04 14:34:00,True
2055-03-07 04:16:00,17.44,0.0,2174.5,2023-03-04 14:55:00,
2055-03-07 04:36:00,17.75,0.0,2172.0,2023-03-04 15:15:00,True
2055-03-07 04:57:00,17.81,0.0,2173.5,2023-03-04 15:36:00,
2055-03-07 05:17:00,17.81,0.0,2174.5,2023-03-04 15:56:00,True
2055-03-07 05:38:00,17.88,0.0,2171.5,2023-03-04 16:17:00,
2055-03-07 05:58:00,17.81,0.0,2161.5,2023-03-04 16:37:00,True
2055-03-07 06:19:00,17.81,0.0,2153.25,2023-03-04 16:58:00,
2055-03-07 06:39:00,17.75,0.0,2142.25,2023-03-04 17:18:00,True
2055-03-07 07:00:00,17.62,0.0,2136.25,2023-03-04 17:39:00,
2055-03-07 07:20:00,17.62,0.0,2130.0,2023-03-04 17:59:00,True
2055-03-07 07:41:00,17.5,0.0,2123.25,2023-03-04 18:20:00,
2055-03-07 08:01:00,17.25,0.0,2116.0,2023-03-04 18:40:00,True
2055-03-07 08:22:00,17.25,0.0,2111.75,2023-03-04 19:01:00,
2055-03-07 08:42:00,17.31,0.0,2108.0,2023-03-04 19:21:00,True
2055-03-07 09:03:00,17.25,0.0,2102.5,2023-03-04 19:42:00,
2055-03-07 09:23:00,17.19,0.0,2101.5,2023-03-04 20:02:00,True
2055-03-07 09:44:00,17.06,0.0,2098.5,2023-03-04 20:23:00,
2055-03-07 10:04:00,17.06,0.0,2093.75,2023-03-04 20:43:00,True
2055-03-07 10:25:00,16.81,0.0,2089.0,2023-03-04 21:04:00,
2055-03-07 10:45:00,16.88,0.0,2088.25,2023-03-04 21:24:00,True
2055-03-07 11:06:00,16.88,0.0,2084.75,2023-03-04 21:45:00,
2055-03-07 11:26:00,16.81,0.0,2083.0,2023-03-04 22:05:00,
2055-03-07 11:47:00,16.69,0.0,2084.5,2023-03-04 22:26:00,
2055-03-07 12:07:00,16.75,0.0,2082.5,2023-03-04 22:46:00,True
2055-03-07 12:28:00,16.69,0.0,2073.75,2023-03-04 23:07:00,
2055-03-07 12:48:00,16.62,0.0,2066.0,2023-03-04 23:27:00,True
2055-03-07 13:08:00,16.5,0.0,2058.25,2023-03-04 23:47:00,True
2055-03-07 13:29:00,16.5,0.0,2052.5,2023-03-05 00:08:00,True
2055-03-07 13:49:00,16.25,0.0,2046.5,2023-03-05 00:28:00,True
2055-03-07 14:10:00,16.19,0.0,2040.5,2023-03-05 00:49:00,True
2055-03-07 14:30:00,16.12,0.0,2036.0,2023-03-05 01:09:00,True
2055-03-07 14:51:00,16.12,0.0,2033.5,2023-03-05 01:30:00,True
2055-03-07 15:11:00,16.0,0.0,2032.0,2023-03-05 01:50:00,True
2055-03-07 15:32:00,15.88,0.0,2024.0,2023-03-05 02:11:00,
2055-03-07 15:52:00,15.69,0.0,2020.0,2023-03-05 02:31:00,True
2055-03-07 16:13:00,15.62,0.0,2015.5,2023-03-05 02:52:00,
2055-03-07 16:33:00,15.56,0.0,2010.75,2023-03-05 03:12:00,True
2055-03-07 16:53:00,15.31,0.0,2010.0,2023-03-05 03:32:00,True
2055-03-07 17:14:00,15.31,0.0,2006.25,2023-03-05 03:53:00,True
2055-03-07 17:34:00,15.06,0.0,2006.5,2023-03-05 04:13:00,True
2055-03-07 17:55:00,15.12,0.0,2003.0,2023-03-05 04:34:00,True
2055-03-07 18:15:00,14.81,0.0,2002.25,2023-03-05 04:54:00,True
2055-03-07 18:36:00,14.94,0.0,1998.75,2023-03-05 05:15:00,
2055-03-07 18:56:00,14.62,0.0,1995.25,2023-03-05 05:35:00,
2055-03-07 19:16:00,14.75,0.0,1990.25,2023-03-05 05:55:00,True
2055-03-07 19:37:00,14.62,0.0,1989.25,2023-03-05 06:16:00,True
2055-03-07 19:57:00,14.5,0.0,1987.5,2023-03-05 06:36:00,True
2055-03-07 20:18:00,14.44,0.0,1986.75,2023-03-05 06:57:00,True
2055-03-07 20:38:00,14.38,0.0,1993.25,2023-03-05 07:17:00,True
2055-03-07 20:59:00,14.25,0.0,2002.25,2023-03-05 07:38:00,
2055-03-07 21:19:00,14.19,0.0,2012.75,2023-03-05 07:58:00,True
2055-03-07 21:40:00,14.19,0.0,2031.5,2023-03-05 08:19:00,
2055-03-07 22:00:00,14.19,0.0,2064.0,2023-03-05 08:39:00,True
2055-03-07 22:20:00,14.0,0.0,2146.5,2023-03-05 08:59:00,True
2055-03-07 22:41:00,14.31,0.0,2202.0,2023-03-05 09:20:00,True
2055-03-07 23:01:00,14.38,0.0,2222.0,2023-03-05 09:40:00,True
2055-03-07 23:22:00,14.38,0.0,2249.75,2023-03-05 10:01:00,True
2055-03-07 23:43:00,14.62,0.0,2226.5,2023-03-05 10:22:00,
2055-03-08 00:03:00,14.69,0.0,2205.25,2023-03-05 10:42:00,True
2055-03-08 00:24:00,14.88,0.0,2206.5,2023-03-05 11:03:00,
2055-03-08 00:44:00,15.0,0.0,2234.5,2023-03-05 11:23:00,True
2055-03-08 01:05:00,15.38,0.0,2204.5,2023-03-05 11:44:00,
2055-03-08 01:25:00,15.38,0.0,2178.5,2023-03-05 12:04:00,True
2055-03-08 01:46:00,15.56,0.0,2173.5,2023-03-05 12:25:00,
2055-03-08 02:06:00,15.94,0.0,2169.25,2023-03-05 12:45:00,True
2055-03-08 02:27:00,16.19,0.0,2176.5,2023-03-05 13:06:00,True
2055-03-08 02:47:00,16.62,0.0,2183.0,2023-03-05 13:26:00,True
2055-03-08 03:08:00,16.81,0.0,2182.75,2023-03-05 13:47:00,True
2055-03-08 03:28:00,17.19,0.0,2176.25,2023-03-05 14:07:00,True
2055-03-08 03:49:00,17.31,0.0,2167.0,2023-03-05 14:28:00,True
2055-03-08 04:10:00,17.5,0.0,2159.0,2023-03-05 14:49:00,
2055-03-08 04:30:00,17.75,0.0,2155.5,2023-03-05 15:09:00,True
2055-03-08 04:51:00,17.69,0.0,2160.0,2023-03-05 15:30:00,
2055-03-08 05:11:00,18.0,0.0,2158.0,2023-03-05 15:50:00,True
2055-03-08 05:32:00,18.06,0.0,2153.25,2023-03-05 16:11:00,
2055-03-08 05:52:00,17.81,0.0,2145.25,2023-03-05 16:31:00,True
2055-03-08 06:13:00,17.88,0.0,2134.5,2023-03-05 16:52:00,True
2055-03-08 06:33:00,17.88,0.0,2126.5,2023-03-05 17:12:00,True
2055-03-08 06:54:00,17.81,0.0,2107.75,2023-03-05 17:33:00,True
2055-03-08 07:14:00,17.81,0.0,2108.75,2023-03-05 17:53:00,
2055-03-08 07:35:00,17.75,0.0,2099.5,2023-03-05 18:14:00,True
2055-03-08 07:55:00,17.56,0.0,2093.25,2023-03-05 18:34:00,True
2055-03-08 08:16:00,17.5,0.0,2085.75,2023-03-05 18:55:00,
2055-03-08 08:36:00,17.38,0.0,2076.75,2023-03-05 19:15:00,True
2055-03-08 08:57:00,17.25,0.0,2069.5,2023-03-05 19:36:00,
2055-03-08 09:17:00,17.06,0.0,2063.5,2023-03-05 19:56:00,True
2055-03-08 09:38:00,17.12,0.0,2053.25,2023-03-05 20:17:00,
2055-03-08 09:58:00,17.06,0.0,2044.0,2023-03-05 20:37:00,True
2055-03-08 10:19:00,16.88,0.0,2040.25,2023-03-05 20:58:00,
2055-03-08 10:39:00,16.94,0.0,2035.75,2023-03-05 21:18:00,True
2055-03-08 11:00:00,16.69,0.0,2028.0,2023-03-05 21:39:00,
2055-03-08 11:20:00,16.69,0.0,2022.5,2023-03-05 21:59:00,True
2055-03-08 11:41:00,16.62,0.0,2020.5,2023-03-05 22:20:00,
2055-03-08 12:01:00,16.5,0.0,2014.0,2023-03-05 22:40:00,True
2055-03-08 12:21:00,16.38,0.0,2010.75,2023-03-05 23:00:00,True
2055-03-08 12:42:00,16.12,0.0,2004.25,2023-03-05 23:21:00,True
2055-03-08 13:02:00,16.06,0.0,1997.0,2023-03-05 23:41:00,True
2055-03-08 13:23:00,16.0,0.0,1990.75,2023-03-06 00:02:00,
2055-03-08 13:43:00,15.81,0.0,1995.0,2023-03-06 00:22:00,
2055-03-08 14:04:00,15.62,0.0,1988.25,2023-03-06 00:43:00,
2055-03-08 14:24:00,15.62,0.0,1988.0,2023-03-06 01:03:00,True
2055-03-08 14:45:00,15.56,0.0,1983.5,2023-03-06 01:24:00,
2055-03-08 15:05:00,15.19,0.0,1976.25,2023-03-06 01:44:00,
2055-03-08 15:25:00,15.12,0.0,1981.5,2023-03-06 02:04:00,True
2055-03-08 15:46:00,15.12,0.0,1978.5,2023-03-06 02:25:00,True
2055-03-08 16:06:00,14.94,0.0,1975.5,2023-03-06 02:45:00,True
2055-03-08 16:27:00,14.75,0.0,1971.0,2023-03-06 03:06:00,True
2055-03-08 16:47:00,14.56,0.0,1965.75,2023-03-06 03:26:00,True
2055-03-08 17:08:00,14.5,0.0,1965.75,2023-03-06 03:47:00,
2055-03-08 17:28:00,14.5,0.0,1965.5,2023-03-06 04:07:00,True
2055-03-08 17:48:00,14.19,0.0,1964.0,2023-03-06 04:27:00,
2055-03-08 18:09:00,14.12,0.0,1964.5,2023-03-06 04:48:00,True
2055-03-08 18:29:00,14.06,0.0,1963.25,2023-03-06 05:08:00,
2055-03-08 18:50:00,14.0,0.0,1962.5,2023-03-06 05:29:00,
2055-03-08 19:10:00,13.88,0.0,1964.25,2023-03-06 05:49:00,
2055-03-08 19:31:00,13.75,0.0,1956.0,2023-03-06 06:10:00,
2055-03-08 19:51:00,13.56,0.0,1958.5,2023-03-06 06:30:00,
2055-03-08 20:11:00,13.5,0.0,1957.75,2023-03-06 06:50:00,True
2055-03-08 20:32:00,13.56,0.0,1963.0,2023-03-06 07:11:00,
2055-03-08 20:52:00,13.38,0.0,1972.25,2023-03-06 07:31:00,
2055-03-08 21:13:00,13.44,0.0,1986.25,2023-03-06 07:52:00,True
2055-03-08 21:33:00,13.38,0.0,2005.75,2023-03-06 08:12:00,
2055-03-08 21:54:00,13.31,0.0,2032.25,2023-03-06 08:33:00,
2055-03-08 22:14:00,13.38,0.0,2113.25,2023-03-06 08:53:00,True
